%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
158612000000,2317,158536000000,map,0.4426190669999359,5.977614680845731,0.09103591827442159
158672000000,2318,158604000000,map,0.4568992638468409,5.975473452564546,0.09178762123513379
158744000000,2319,158668000000,map,0.47063596183536427,5.973986250295092,0.09263302136840867
158824000000,2320,158736000000,map,0.4838267074716732,5.972630359476189,0.09395951459578827
158876000000,2321,158804000000,map,0.49827017013562885,5.970651720922115,0.09340284251418085
158932000000,2322,158868000000,map,0.4897203062167403,5.93583854549399,0.10873867905656781
159004000000,2323,158936000000,map,0.5264232341373795,5.967634833960683,0.0940717340063259
159076000000,2324,159004000000,map,0.5423968255280734,5.965201900825682,0.09516649953339379
159168000000,2325,159068000000,map,0.5564284392298735,5.963622240853947,0.09447269438415501
159208000000,2326,159136000000,map,0.5699340587537495,5.962403147745268,0.09474530117130853
159272000000,2327,159204000000,map,0.5871718037332825,5.959116462864475,0.09753373716691305
159336000000,2328,159268000000,map,0.6270615786501272,5.989947557374125,0.08415858504237167
159408000000,2329,159336000000,map,0.6410985192275375,5.985690740159314,0.08633755987163072
159464000000,2330,159404000000,map,0.6579986327699141,5.979415159544888,0.08895177377547836
159532000000,2331,159468000000,map,0.6419840740867143,5.94290159915828,0.10731474460389023
159604000000,2332,159536000000,map,0.6821598519101914,5.971183024117718,0.09497577308015132
159676000000,2333,159604000000,map,0.6975383762876556,5.964289989640056,0.09646396522055622
159748000000,2334,159668000000,map,0.7123816789320838,5.959083959585872,0.09747981791883592
159800000000,2335,159736000000,map,0.7252571671893812,5.956844525435062,0.09759623194657546
159876000000,2336,159804000000,map,0.7428958476180245,5.9512791266866065,0.10091727591822963
159944000000,2337,159868000000,map,0.7889506772384682,5.981261472525985,0.08550325393828634
160000000000,2338,159936000000,map,0.7705222764464422,5.9440196197775865,0.10510981319237706
160068000000,2339,160004000000,map,0.7856101636239312,5.938260800856165,0.10843535249921343
160140000000,2340,160068000000,map,0.7984447777570267,5.934308172522646,0.1132052311978341
160180000000,2341,160136000000,map,0.8464709968722318,5.959886805892009,0.09971731172499321
160256000000,2342,160204000000,map,0.8616872749450736,5.953555327983725,0.10169666112359255
160340000000,2343,160268000000,map,0.913786637125444,5.9824457247862695,0.0864449811171662
160416000000,2344,160336000000,map,0.8903391552024619,5.945854792701564,0.10642612952202973
160488000000,2345,160404000000,map,0.9442427927222057,5.972424951595236,0.0921472422277807
160552000000,2346,160468000000,map,0.9573161246194708,5.967154402709228,0.09844595478290108
160604000000,2347,160536000000,map,0.9692617489392651,5.96157967175586,0.1026498868446088
160676000000,2348,160604000000,map,0.9836115040178517,5.955753805999226,0.10368725549088281
160732000000,2349,160668000000,map,0.996973330244084,5.953096762446477,0.10621341534788165
160808000000,2350,160736000000,map,1.0111715826347574,5.950322812430977,0.10968267326223502
160864000000,2351,160804000000,map,1.0265323021705726,5.944254206475727,0.11216113648954895
160964000000,2352,160868000000,map,1.0405789258808893,5.942704337514674,0.11367534191634698
161016000000,2353,160936000000,map,1.102274971692133,5.969401097208821,0.09910870513358117
161076000000,2354,161004000000,map,1.0702724716453653,5.937143621254915,0.11873060590931656
161140000000,2355,161068000000,map,1.132557535515651,5.963555641174914,0.10359360364593911
161216000000,2356,161136000000,map,1.1493470653097095,5.9605668482566925,0.10586511379069263
161280000000,2357,161204000000,map,1.1647933213950894,5.956867789671972,0.11180180514795351
161332000000,2358,161268000000,map,1.1774592184418693,5.954036493148881,0.11465693256991899
161412000000,2359,161336000000,map,1.1911141507381433,5.952315405626329,0.11675418128561454
161484000000,2360,161404000000,map,1.2065723823966197,5.9482008350539575,0.11879490756210043
161544000000,2361,161468000000,map,1.2215974919925525,5.9480497479029495,0.11929539673539596
161608000000,2362,161536000000,map,1.2918142992043995,5.974126546943209,0.10219555657519319
161632000000,2363,161604000000,map,1.3097761713405036,5.9715097122659495,0.10466278970749959
161716000000,2364,161668000000,map,1.3255235468523012,5.971485339930837,0.1041026257494918
161804000000,2365,161736000000,map,1.3439274033253137,5.970508817678955,0.10835301322202417
161872000000,2366,161804000000,map,1.3601376843387813,5.967215625005248,0.11137214582482169
161944000000,2367,161868000000,map,1.3214240235348567,5.94157576650608,0.13084529617740565
161968000000,2368,161936000000,map,1.3916360950766857,5.964157669970682,0.11614866612992969
162096000000,2369,162004000000,map,1.409492181645188,5.963276273131957,0.11523740520507325
162176000000,2370,162068000000,map,1.427294434673506,5.961661719787141,0.11508585638944469
162232000000,2371,162136000000,map,1.4461747507932279,5.9639831129783065,0.11304950133169112
162232000000,2372,162204000000,map,1.4665281077356709,5.961612489324621,0.1155285093873667
162344000000,2373,162268000000,map,1.4846892031315224,5.961857742769954,0.11674088215384021
162412000000,2374,162336000000,map,1.502334608893555,5.962189712803642,0.11882037627693043
162448000000,2375,162404000000,map,1.5203891463417851,5.962515928842816,0.12071604312760637
162540000000,2376,162468000000,map,1.5361286779794396,5.963218398112161,0.12212578114044742
162648000000,2377,162536000000,map,1.5539087098587552,5.961894272387818,0.12292324480613637
162652000000,2378,162604000000,map,1.577232873698839,5.961104373804904,0.12360887245422186
162752000000,2379,162668000000,map,1.5933756342739034,5.9614946379181175,0.12257851171592593
162824000000,2380,162736000000,map,1.6136903629562047,5.963370824535803,0.12408605942522821
162868000000,2381,162804000000,map,1.6333065303890282,5.963191443763862,0.12310300657265377
162944000000,2382,162868000000,map,1.653894978061138,5.963174420168069,0.12392298725933465
162976000000,2383,162936000000,map,1.672868131973772,5.965529717760154,0.12460827320723411
163056000000,2384,163004000000,map,1.695158608893626,5.964431574426149,0.12511976792317941
163148000000,2385,163068000000,map,1.713338310988791,5.965123717316742,0.12465905252277892
163192000000,2386,163136000000,map,1.7315768928889557,5.96792526594324,0.12599115414456574
163284000000,2387,163204000000,map,1.7531386054822549,5.966571786024067,0.1256444488195792
163312000000,2388,163268000000,map,1.7712966741577685,5.968829765568837,0.1258387637293743
163412000000,2389,163336000000,map,1.7897084100384082,5.968469317553433,0.12441856997892276
163476000000,2390,163404000000,map,1.8123247441853527,5.966950582446246,0.1247134296051774
163544000000,2391,163468000000,map,1.831741203914919,5.97006175150931,0.12302061357914362
163604000000,2392,163536000000,map,1.8524984691852233,5.970680771595346,0.12231658558186176
163684000000,2393,163604000000,map,1.8732163656687335,5.970388913909568,0.12291746608674026
163736000000,2394,163668000000,map,1.891238202601036,5.97064185674258,0.12258302665177262
163824000000,2395,163736000000,map,1.9111779625094882,5.972813748571073,0.12136418207018618
163868000000,2396,163804000000,map,1.9314048698266681,5.971074229156377,0.12183234467544363
163936000000,2397,163868000000,map,1.9503749384466886,5.973123233062509,0.12210921778219186
164024000000,2398,163936000000,map,1.967254741238714,5.972940410582293,0.12108826677580803
164084000000,2399,164004000000,map,1.9290882822706013,5.962870663798722,0.1363133797614952
164136000000,2400,164068000000,map,2.008559490883494,5.973763411776196,0.12037910002729818
164204000000,2401,164136000000,map,2.0283166402667354,5.973504597222921,0.1189867501997171
164236000000,2402,164204000000,map,1.9897329917265334,5.965394202653058,0.13433386264444208
164356000000,2403,164268000000,map,2.0691434271074804,5.975338328406948,0.11785894116995937
164384000000,2404,164336000000,map,2.089524649839918,5.975082157481033,0.1167517179717073
164476000000,2405,164404000000,map,2.1097031366112544,5.976260575148935,0.1145818038760823
164544000000,2406,164468000000,map,2.1299814517313913,5.975679261087196,0.11277326050728115
164624000000,2407,164536000000,map,2.1507430593975143,5.976099623005177,0.11161961183146635
164684000000,2408,164604000000,map,2.172264324797918,5.9757246016218035,0.11430204242712982
164740000000,2409,164668000000,map,2.1901500046164957,5.975879247798945,0.11450814099715373
164804000000,2410,164736000000,map,2.206701928727224,5.9784790627492175,0.11605130729295654
164876000000,2411,164804000000,map,2.224713786734351,5.976839653078217,0.11464445508329435
164908000000,2412,164868000000,map,2.24235668636549,5.979495511716709,0.1135580445815852
165020000000,2413,164936000000,map,2.262811037328331,5.978440953005182,0.11131006924712994
165032000000,2414,165004000000,map,2.283445999984452,5.979459876926547,0.10935637502857465
165160000000,2415,165068000000,map,2.3047016633223114,5.979014085491514,0.10865773892740188
165212000000,2416,165136000000,map,2.325468432728579,5.979051635086606,0.10609017040227398
165280000000,2417,165204000000,map,2.3474944518445584,5.978487681239622,0.10677433312595286
165304000000,2418,165268000000,map,2.3063616715839963,5.975822236683766,0.12272000985873183
165408000000,2419,165336000000,map,2.387910426970607,5.978685157110942,0.10456471752100482
165468000000,2420,165404000000,map,2.3481093744288652,5.975802333169187,0.11963862862832436
165512000000,2421,165468000000,map,2.3679086133891194,5.976287654257696,0.11813656176892667
165584000000,2422,165536000000,map,2.387468303305134,5.975929944922563,0.11538152330624457
165688000000,2423,165604000000,map,2.4690798636141604,5.97891852059729,0.09978312560972685
165724000000,2424,165668000000,map,2.4884447561513383,5.977617785679107,0.09791112558130982
165796000000,2425,165736000000,map,2.4470118856630454,5.9754493060807485,0.11312488496880246
165868000000,2426,165804000000,map,2.4663169081475216,5.9737879442883,0.11083207496784309
165904000000,2427,165868000000,map,2.4852715352839274,5.973191087283996,0.11134672832745418
165988000000,2428,165936000000,map,2.5034297705067146,5.972012213358564,0.1111258835065847
166060000000,2429,166004000000,map,2.5211110835857475,5.970889350136545,0.1097509323299033
166112000000,2430,166068000000,map,2.5394051501122155,5.970323480136352,0.10690882210516162
166196000000,2431,166136000000,map,2.556570403282615,5.969478748562977,0.10462436499030503
166292000000,2432,166204000000,map,2.6370780387824544,5.966919883204517,0.08540435393728402
166360000000,2433,166268000000,map,2.5960938058798764,5.9636644035279405,0.10278593827143079
166428000000,2434,166336000000,map,2.613394472568965,5.9622429943333515,0.10110249429826884
166480000000,2435,166404000000,map,2.6327113893339096,5.960177918777722,0.09882588508388634
166536000000,2436,166468000000,map,2.6473484186956324,5.959184219233826,0.10078951404183972
166588000000,2437,166536000000,map,2.663005804479246,5.954615218498706,0.09974074940157429
166676000000,2438,166604000000,map,2.6798768607434145,5.952212346220658,0.09579221431809737
166708000000,2439,166668000000,map,2.6964643559667576,5.950471642820024,0.09215751944887551
166800000000,2440,166736000000,map,2.6594516315021064,5.947859939354962,0.1069674447622111
166868000000,2441,166804000000,map,2.6767909060163992,5.9453027945931085,0.10430044357693652
166940000000,2442,166868000000,map,2.7502029301853232,5.939843741812765,0.08677507331112833
167016000000,2443,166936000000,map,2.712794474543197,5.9377120908623535,0.10071758856428087
167072000000,2444,167004000000,map,2.7854219215578815,5.930500537237896,0.07866590856868144
167128000000,2445,167068000000,map,2.747276005854412,5.929259506602661,0.09550429728042131
167208000000,2446,167136000000,map,2.8176197192916055,5.921587426030108,0.07751776072779981
167264000000,2447,167204000000,map,2.7781272240552477,5.919394898382149,0.09245306983237517
167340000000,2448,167268000000,map,2.7932534892972978,5.916314411715881,0.09098334990934864
167408000000,2449,167336000000,map,2.8090051780279808,5.909519627587933,0.08800760856107182
167468000000,2450,167404000000,map,2.823533791644339,5.904530178186627,0.08788049792833397
167536000000,2451,167468000000,map,2.7864077301001426,5.903896055608039,0.10164964313292785
167576000000,2452,167536000000,map,2.8503339385517785,5.8930135968599595,0.08221181540161837
167684000000,2453,167604000000,map,2.815256654405374,5.891241301130133,0.09639307345509579
167752000000,2454,167668000000,map,2.830485078447426,5.883908122829415,0.09279863555312479
167812000000,2455,167736000000,map,2.843014895979478,5.8769472686933595,0.0896209563837379
167884000000,2456,167804000000,map,2.8594528121427425,5.867527012613548,0.08955219755375404
167960000000,2457,167868000000,map,2.826678970252043,5.867458443191082,0.10407821169689874
167996000000,2458,167936000000,map,2.8378302746799555,5.860315978569282,0.10001685982994718
168068000000,2459,168004000000,map,2.8958688207935186,5.845306180893383,0.08170735970446641
168128000000,2460,168068000000,map,2.9069469803349506,5.837157925046172,0.08103342935227553
168220000000,2461,168136000000,map,2.918336600710802,5.8280260832141595,0.0790926638921936
168300000000,2462,168204000000,map,2.8829180910382233,5.825123093161652,0.09287781984644172
168312000000,2463,168268000000,map,2.8934111515889094,5.816108333766881,0.09303260659732299
168396000000,2464,168336000000,map,2.9018915446979534,5.806722352347365,0.09299005861246812
168472000000,2465,168404000000,map,2.9093981155074164,5.795429678145711,0.09219998689714543
168540000000,2466,168468000000,map,2.9172736816154674,5.7852727646228645,0.09076186641626027
168568000000,2467,168536000000,map,2.9250365981498314,5.774351275175223,0.08910629275014509
168676000000,2468,168604000000,map,2.933704802023991,5.761138032278791,0.08711300886869339
168728000000,2469,168668000000,map,2.9414691405047604,5.750549888454192,0.08580449674972368
168772000000,2470,168736000000,map,2.948056966379247,5.739004106630175,0.08500981362327131
168852000000,2471,168804000000,map,2.9130144459489378,5.736071847329508,0.1005095506560646
168928000000,2472,168868000000,map,2.9181582996163806,5.726135089842602,0.10118842839269693
169012000000,2473,168936000000,map,2.9227998337746484,5.713882052212939,0.10107429695720371
169084000000,2474,169004000000,map,2.927375071560473,5.7015475691393585,0.0997035721935306
169140000000,2475,169068000000,map,2.972709657024728,5.674778465016692,0.08235162845142974
169224000000,2476,169136000000,map,2.935732133474416,5.676140776858447,0.09898673882644787
169268000000,2477,169204000000,map,2.93907574410466,5.6611889588142255,0.09938956145230177
169348000000,2478,169268000000,map,2.9417434326243166,5.648123449965894,0.10122588832354162
169408000000,2479,169336000000,map,2.942853162503271,5.636692019505908,0.10308940986087806
169480000000,2480,169404000000,map,2.942912865541633,5.622322918736244,0.10239931172033168
169536000000,2481,169468000000,map,2.984201130449049,5.594014594683428,0.0878948134138447
169576000000,2482,169536000000,map,2.9460857579544077,5.598457321218838,0.10387257514852932
169668000000,2483,169604000000,map,2.9469436378311076,5.583496023983235,0.10347720706313324
169708000000,2484,169668000000,map,2.9868930916205123,5.55317389273069,0.08882280445335522
169808000000,2485,169736000000,map,2.986130999769899,5.538729323484731,0.09051269929937306
169872000000,2486,169804000000,map,2.9839347089390706,5.5223450665873965,0.09130632433788438
169944000000,2487,169868000000,map,2.9457552322813987,5.530022634848617,0.10849855774802286
170004000000,2488,169936000000,map,2.9824026009569424,5.49675210001041,0.09419903480927722
170100000000,2489,170004000000,map,2.942445222237939,5.503462316337281,0.11062906240746329
170136000000,2490,170068000000,map,2.9427283045388655,5.493050221821787,0.10937678483892371
170204000000,2491,170136000000,map,2.9780054736131607,5.454160450844625,0.0937454643108685
170268000000,2492,170204000000,map,2.93884846640063,5.461440930405932,0.11015141598101463
170344000000,2493,170268000000,map,2.9384997266478035,5.449217023800798,0.11028487208471532
170428000000,2494,170336000000,map,2.9722554682926026,5.410521703305182,0.09457232716724395
170492000000,2495,170404000000,map,2.933433208361403,5.419666177772773,0.11232226886915303
170528000000,2496,170468000000,map,2.966003191246012,5.381210124582483,0.09820324099445105
170608000000,2497,170536000000,map,2.96307066372044,5.3677275566372575,0.10010577543767996
170656000000,2498,170604000000,map,2.9578111512124186,5.35159628344107,0.10084480109715716
170716000000,2499,170668000000,map,2.9545227884713254,5.339736263155676,0.10351383182946094
170836000000,2500,170736000000,map,2.9485354959726773,5.323321691027807,0.10494430636903979
170892000000,2501,170804000000,map,2.9430240309144704,5.307410818727341,0.10613955647732493
170944000000,2502,170868000000,map,2.940060165030125,5.2945618997360375,0.10621678022233677
171008000000,2503,170936000000,map,2.9366396055541175,5.2811387979732825,0.1079706825815609
171068000000,2504,171004000000,map,2.965620941973313,5.232625202674957,0.09321647122627996
171136000000,2505,171068000000,map,2.929210803662851,5.251518003400632,0.11162173742233367
171216000000,2506,171136000000,map,2.9583889929374196,5.203574070561063,0.09628475909032913
171268000000,2507,171204000000,map,2.9516810263577575,5.18756518704916,0.09933054079956893
171360000000,2508,171268000000,map,2.9495339933243616,5.176466751467422,0.10082130149536817
171416000000,2509,171336000000,map,2.9430097089156733,5.160268045461543,0.10291437731684605
171468000000,2510,171404000000,map,2.9705197273290787,5.108131690884404,0.08999552822482065
171540000000,2511,171468000000,map,2.9325314877203112,5.133609394987975,0.11012871837737198
171604000000,2512,171536000000,map,2.927792227969639,5.120389957893322,0.11281176553067812
171672000000,2513,171604000000,map,2.95426754696305,5.066381832979226,0.09726688240218262
171748000000,2514,171668000000,map,2.9507529146678912,5.052924264903634,0.09857647225545563
171808000000,2515,171736000000,map,2.9477142220571615,5.039962512521298,0.09937870477437499
171860000000,2516,171804000000,map,2.9430448345530738,5.023737343171428,0.10256289923711959
171952000000,2517,171868000000,map,2.9398416027407617,5.00982295127424,0.10437887659131245
172000000000,2518,171936000000,map,2.9368426209549496,4.996231100285476,0.10773478405950654
172076000000,2519,172004000000,map,2.9315801901538885,4.98091000967459,0.10996308226207946
172136000000,2520,172068000000,map,2.9601182573792872,4.922064480428233,0.09484955395058448
172204000000,2521,172136000000,map,2.957566546498211,4.907473129125763,0.09527066021829944
172232000000,2522,172204000000,map,2.9230423670761407,4.937239140741935,0.11457016593735198
172352000000,2523,172268000000,map,2.9221292809362565,4.92220257330089,0.11714365971869717
172416000000,2524,172336000000,map,2.9502316609815864,4.860931018142494,0.10103576987846419
172484000000,2525,172404000000,map,2.94644776733545,4.843487093944863,0.10110722601591654
172548000000,2526,172468000000,map,2.9464044698639507,4.828519264654381,0.10065008699674194
172628000000,2527,172536000000,map,2.946234114721016,4.809818014051128,0.1029059113905077
172660000000,2528,172604000000,map,2.9445943933258434,4.7939710040796735,0.10536679161185702
172720000000,2529,172668000000,map,2.972763205927264,4.724769011972189,0.08789640821472938
172824000000,2530,172736000000,map,2.9428010529557254,4.76273893183281,0.10895453713060654
172880000000,2531,172804000000,map,2.9406077476805184,4.746976731534463,0.11009290859430643
172944000000,2532,172868000000,map,2.9669271294952795,4.675191863376986,0.09302692991399253
173004000000,2533,172936000000,map,2.940450971394715,4.715246893889358,0.11239995212504306
173096000000,2534,173004000000,map,2.965530476511502,4.6405174700582155,0.09370543579937518
173176000000,2535,173068000000,map,2.9675478299004565,4.626036622635854,0.0936553358919553
173188000000,2536,173136000000,map,2.968655265230528,4.608604195026038,0.092888507437548
173300000000,2537,173204000000,map,2.968915106682702,4.587100942475741,0.09095819753046808
173372000000,2538,173268000000,map,2.9457124717414622,4.623720554945233,0.11052150356366275
173444000000,2539,173336000000,map,2.9712849859589348,4.548541692498864,0.09128368579135115
173452000000,2540,173404000000,map,2.947172724992312,4.584508740249211,0.11098832923820712
173532000000,2541,173468000000,map,2.9484228400580816,4.566554492634657,0.11184218361974985
173628000000,2542,173536000000,map,2.972902121641164,4.492304218038593,0.09218169720665048
173676000000,2543,173604000000,map,2.950863371131796,4.528993004469903,0.10857491701507782
173768000000,2544,173668000000,map,2.974832841796442,4.4530302651254425,0.08905077020375207
173812000000,2545,173736000000,map,2.9762565700680668,4.431536173869379,0.08916030414147053
173860000000,2546,173804000000,map,2.9546857937556736,4.465491545386165,0.10851232742730899
173944000000,2547,173868000000,map,2.9773184178046073,4.393146838372285,0.09004114003506486
174016000000,2548,173936000000,map,2.9579127710124284,4.430958018078929,0.10943651285205641
174064000000,2549,174004000000,map,2.978366234087198,4.351307098097639,0.09231604496742507
174100000000,2550,174068000000,map,2.959961685188568,4.393983050817242,0.11225764709965391
174240000000,2551,174136000000,map,2.980000078012736,4.317618190991437,0.09355141325066446
174268000000,2552,174204000000,map,2.980867660087464,4.2990807347640025,0.09032527127997736
174320000000,2553,174268000000,map,2.9804803710139796,4.276115548482126,0.09135939172614527
174372000000,2554,174336000000,map,2.9830224373887075,4.256840543130036,0.09159852649877737
174440000000,2555,174404000000,map,2.9644860656131806,4.295876374091704,0.11224320929211334
174536000000,2556,174468000000,map,2.983639927975927,4.219706354800867,0.09552050129148454
174568000000,2557,174536000000,map,2.985245327928905,4.203891457336597,0.09719808741966879
174692000000,2558,174604000000,map,2.9831836666519425,4.184023338289594,0.09614875357541347
174748000000,2559,174668000000,map,2.984649927415415,4.165479773072397,0.09670881322728314
174832000000,2560,174736000000,map,2.984208022498358,4.14683502984092,0.09789468051273331
174844000000,2561,174804000000,map,2.9858872676207366,4.125971754290867,0.09929621400308308
174988000000,2562,174868000000,map,2.9860602645111363,4.109663816780462,0.09970729957567448
175012000000,2563,174936000000,map,2.9858883288689233,4.088964756896165,0.09965106809026503
175072000000,2564,175004000000,map,2.987198763701431,4.071548913013699,0.10214346774300465
175152000000,2565,175068000000,map,2.9872584109970766,4.05210759066507,0.10193181415074426
175204000000,2566,175136000000,map,2.987434258482224,4.033067928693662,0.1000536065716332
175268000000,2567,175204000000,map,2.9867947745270085,4.012619897433356,0.10167200100062446
175344000000,2568,175268000000,map,2.9893868094115206,3.9938285136530443,0.10237767384437307
175396000000,2569,175336000000,map,2.989128766054435,3.9754287553664946,0.10230071415047581
175456000000,2570,175404000000,map,3.004556055904173,3.8919451657445494,0.08396026638679843
175536000000,2571,175468000000,map,2.9903788509453046,3.936735711081643,0.10455072010790462
175600000000,2572,175536000000,map,3.005502175301529,3.855908391092547,0.08676979258338252
175664000000,2573,175604000000,map,2.990696370858732,3.901545654775436,0.10823059214672431
175748000000,2574,175668000000,map,3.004738910371535,3.819344126416263,0.08972036322451071
175812000000,2575,175736000000,map,2.991660724593719,3.8661144790654944,0.1069396761685163
175880000000,2576,175804000000,map,2.9902459948001474,3.844228332077236,0.10775838619344136
175968000000,2577,175868000000,map,3.004846134384685,3.761346237480357,0.08692523686912101
176008000000,2578,175936000000,map,3.004451421363619,3.740895004178797,0.08666860160529788
176040000000,2579,176004000000,map,3.0039770196129054,3.7192533012182167,0.0843807524112889
176144000000,2580,176068000000,map,3.004626639864691,3.6982171621683535,0.08110784452375136
176216000000,2581,176136000000,map,3.0052206313262353,3.676043692856741,0.08234266392710465
176276000000,2582,176204000000,map,3.0042628550950297,3.6556098458235944,0.08580993716277269
176332000000,2583,176268000000,map,2.993022416521467,3.7032341058503215,0.10768266765399215
176428000000,2584,176336000000,map,2.9920932712285992,3.6860327605114303,0.10811934560577036
176468000000,2585,176404000000,map,3.003377773284911,3.6034482758484225,0.08754761864233856
176500000000,2586,176468000000,map,3.0026589266475634,3.5849361315377477,0.0840320726611643
176648000000,2587,176536000000,map,3.0019298347825605,3.5612650218666753,0.08091506043719354
176692000000,2588,176604000000,map,2.992141625626594,3.604873384551146,0.097485274974141
176728000000,2589,176668000000,map,2.9923952493714143,3.5835740281566695,0.0986449480219661
176812000000,2590,176736000000,map,2.9923274817761913,3.5646932816118184,0.0999570814891354
176836000000,2591,176804000000,map,2.9916589008715024,3.545001211256756,0.10080375254648266
176932000000,2592,176868000000,map,2.991695799512992,3.526872423575626,0.10024979650264348
177024000000,2593,176936000000,map,2.9917460368445035,3.507585375492795,0.09883465071182373
177076000000,2594,177004000000,map,2.9912317339032133,3.4867794503587595,0.09704509736552264
177172000000,2595,177068000000,map,3.001753744392988,3.399668737719667,0.07601924734101012
177204000000,2596,177136000000,map,3.0010223524670447,3.3790237956592852,0.07491524218526063
177292000000,2597,177204000000,map,2.992645715079242,3.42174498914203,0.09515602717106769
177368000000,2598,177268000000,map,2.992525902392431,3.404760691042986,0.09527493211717336
177404000000,2599,177336000000,map,2.992239559846094,3.3845531222586276,0.09614307104693609
177484000000,2600,177404000000,map,2.9915611205122428,3.3666007006204444,0.09935965127536273
177548000000,2601,177468000000,map,2.9912716258336824,3.3476912772505716,0.09858444904751307
177628000000,2602,177536000000,map,2.991266313196076,3.331296400741028,0.09627205974950925
177632000000,2603,177604000000,map,2.9909744616161733,3.3108493268543424,0.09537935642340672
177760000000,2604,177668000000,map,2.9910429381994725,3.2904396311255075,0.09554491370883872
177788000000,2605,177736000000,map,2.999386136574597,3.2059417845132385,0.07464633443324997
177880000000,2606,177804000000,map,2.9980225427482483,3.183714235407452,0.07612337901364308
177912000000,2607,177868000000,map,2.9917697954675773,3.23220688960762,0.09670762323183457
178020000000,2608,177936000000,map,2.9911805819080466,3.2144523828579876,0.09722972753255221
178076000000,2609,178004000000,map,2.9903551320538115,3.1949034925135136,0.0988423388254202
178132000000,2610,178068000000,map,2.99030109450615,3.1765237505051536,0.09804161996885202
178204000000,2611,178136000000,map,2.9903992536713844,3.1575543838251807,0.09619024035836593
178276000000,2612,178204000000,map,2.9973297366451823,3.0734726705959217,0.07493900173881318
178368000000,2613,178268000000,map,2.997329507848711,3.0541590881646576,0.07538462982284733
178396000000,2614,178336000000,map,2.9969375001381553,3.0342674681671715,0.07549534166460214
178476000000,2615,178404000000,map,2.996046248807811,3.0134458365631827,0.07475154087809083
178532000000,2616,178468000000,map,2.995958973637013,2.9960681436213257,0.07823238887377443
178576000000,2617,178536000000,map,2.9954600338951747,2.976203404891695,0.08014374488141901
178660000000,2618,178604000000,map,2.9948827645291023,2.958386515570417,0.0799909835339574
178720000000,2619,178668000000,map,2.994580358682279,2.940356397881837,0.07861625678567635
178844000000,2620,178736000000,map,2.9913873252090113,2.9880447115708155,0.09969198855415423
178852000000,2621,178804000000,map,2.9962927318454677,2.901648184707782,0.07579703552790307
178948000000,2622,178868000000,map,2.9958360322815216,2.880986767301529,0.07487773036399675
179008000000,2623,178936000000,map,2.995124826100508,2.8578428566118506,0.07355806755197114
179064000000,2624,179004000000,map,2.9917689142815096,2.9008689040605318,0.09327496658068496
179132000000,2625,179068000000,map,2.9965551897295617,2.8125553236566576,0.0715656079617038
179212000000,2626,179136000000,map,2.9960481126601923,2.791061758372547,0.07042648557985465
179276000000,2627,179204000000,map,2.995313143645572,2.7635224017276707,0.06942242172413854
179332000000,2628,179268000000,map,2.9950031471331675,2.7406781332469325,0.06750837062388904
179416000000,2629,179336000000,map,2.99492417563145,2.7232037834007454,0.06618483613580217
179468000000,2630,179404000000,map,2.9946656734465313,2.698835349219766,0.06465084481903022
179512000000,2631,179468000000,map,2.9946846566343703,2.676993715177516,0.06485926354177157
179604000000,2632,179536000000,map,2.9944623284559326,2.6541697277259066,0.06313505572438033
179672000000,2633,179604000000,map,2.993736128005739,2.632060871199964,0.06193926016781165
179752000000,2634,179668000000,map,2.993843476602768,2.608971882395333,0.0614882445065047
179848000000,2635,179736000000,map,2.9937624260006985,2.5872243236269266,0.05947436672909673
179904000000,2636,179804000000,map,2.990027389175675,2.6281007406962926,0.07956147413730869
179992000000,2637,179868000000,map,2.9902465017900175,2.605577224589679,0.08077399804818253
180004000000,2638,179936000000,map,2.9903199897088326,2.5826816841011624,0.07869924634100828
180076000000,2639,180004000000,map,2.9899124174999896,2.5595433139880712,0.07668786343261186
180140000000,2640,180068000000,map,2.9925944191807687,2.4695506312881763,0.05152139262420735
180212000000,2641,180136000000,map,2.9925118796052814,2.5113704231664205,0.07137707512891345
180272000000,2642,180204000000,map,2.9916972723531767,2.4870429428851497,0.07108267783527172
180348000000,2643,180268000000,map,2.991451451299831,2.4638049671566637,0.07311564102618973
180412000000,2644,180336000000,map,2.9910358585307537,2.4442634835031773,0.07605212247004806
180480000000,2645,180404000000,map,2.9905316837892624,2.4240504738910453,0.07474437659706679
180540000000,2646,180468000000,map,2.990445938177113,2.4045793202308157,0.07416992676635847
180604000000,2647,180536000000,map,2.9904323383339624,2.383241038707931,0.07442600627703572
180680000000,2648,180604000000,map,2.989974074753241,2.3625335480056364,0.07411749903931086
180752000000,2649,180668000000,map,2.98970289365211,2.341319895819221,0.0742703445934399
180820000000,2650,180736000000,map,2.991768706265316,2.322124649350052,0.07524007411905187
180892000000,2651,180804000000,map,2.9905121049005348,2.300297492582379,0.07604602613037154
180944000000,2652,180868000000,map,2.989952594885499,2.280480216538938,0.07654559997649785
180992000000,2653,180936000000,map,2.9894864092611972,2.2633936673050306,0.07884890172171444
181068000000,2654,181004000000,map,2.9886515659220154,2.2423034275923444,0.0803919457229299
181180000000,2655,181068000000,map,2.9885829717326753,2.2244390335304702,0.07965601606876449
181216000000,2656,181136000000,map,2.988424149184549,2.2062512631528732,0.08144519007809847
181268000000,2657,181204000000,map,2.987878702716387,2.1858427453209512,0.08038248167139661
